45.024	2	1
45.047	1	1
45.049	2	2
45.074	2	3
45.099	2	4
45.103	3	1
45.124	2	5
45.149	2	6
45.174	2	7
45.199	2	8
45.224	2	9
45.247	1	2
45.249	2	10
45.274	2	11
45.299	2	12
45.316	3	2
45.324	2	13
45.349	2	14
45.374	2	15
45.399	2	16
45.424	2	17
45.447	1	3
45.449	2	18
45.474	2	19
45.499	2	20
45.524	2	21
45.530	3	3
45.549	2	22
45.574	2	23
45.599	2	24
45.624	2	25
45.647	1	4
45.649	2	26
45.674	2	27
45.699	2	28
45.724	2	29
45.743	3	4
45.749	2	30
45.774	2	31
45.799	2	32
45.824	2	33
45.848	1	5
45.849	2	34
45.874	2	35
45.899	2	36
45.924	2	37
45.949	2	38
45.957	3	5
45.974	2	39
45.999	2	40
46.024	2	41
46.048	1	6
46.049	2	42
46.074	2	43
46.099	2	44
46.124	2	45
46.149	2	46
46.171	3	6
46.174	2	47
46.199	2	48
46.224	2	49
46.248	1	7
46.249	2	50
46.274	2	51
46.299	2	52
46.324	2	53
46.349	2	54
46.374	2	55
46.385	3	7
46.399	2	56
46.424	2	57
46.448	1	8
46.449	2	58
46.474	2	59
46.499	2	60
46.524	2	61
46.549	2	62
46.574	2	63
46.598	3	8
46.599	2	64
46.624	2	65
46.649	1	9
46.649	2	66
46.674	2	67
46.699	2	68
46.724	2	69
46.749	2	70
46.774	2	71
46.799	2	72
46.811	3	9
46.824	2	73
46.848	1	10
46.849	2	74
46.874	2	75
46.899	2	76
46.924	2	77
46.949	2	78
46.974	2	79
46.999	2	80
47.024	2	81
47.025	3	10
47.049	1	11
47.049	2	82
47.074	2	83
47.099	2	84
47.124	2	85
47.149	2	86
47.174	2	87
47.199	2	88
47.224	2	89
47.239	3	11
47.249	1	12
47.249	2	90
47.274	2	91
47.299	2	92
47.324	2	93
47.349	2	94
47.374	2	95
47.399	2	96
47.424	2	97
47.449	1	13
47.449	2	98
47.452	3	12
47.474	2	99
47.499	2	100
47.524	2	101
47.549	2	102
47.574	2	103
47.599	2	104
47.624	2	105
47.649	1	14
47.649	2	106
47.666	3	13
47.674	2	107
47.699	2	108
47.724	2	109
47.749	2	110
47.774	2	111
47.799	2	112
47.824	2	113
47.849	2	114
47.850	1	15
47.874	2	115
47.880	3	14
47.899	2	116
47.924	2	117
47.949	2	118
47.974	2	119
47.999	2	120
48.024	2	121
48.049	2	122
48.050	1	16
48.074	2	123
48.093	3	15
48.099	2	124
48.124	2	125
48.149	2	126
48.174	2	127
48.199	2	128
48.224	2	129
